episode:2970, reward:-0.021989820599555968, actor loss:-0.03730148822069168, critic loss:0.004383510909974575
episode:2980, reward:0.10301948563257854, actor loss:-0.000767426157835871, critic loss:0.003949389792978764
episode:2990, reward:0.10240947715441386, actor loss:-0.002716479357331991, critic loss:0.004747613333165646
episode:3000, reward:0.5443594627380373, actor loss:0.010273386724293232, critic loss:0.002784514334052801
episode:3010, reward:1.2036638136704765, actor loss:0.04264586418867111, critic loss:0.05858030915260315
episode:3020, reward:0.16299997508525849, actor loss:-0.007222740910947323, critic loss:0.011991085484623909
episode:3030, reward:5.177577588317327, actor loss:0.06885262578725815, critic loss:0.025849083438515663
episode:3040, reward:1.2023747928937276, actor loss:0.04062921926379204, critic loss:0.05981901288032532
episode:3050, reward:1.0781264825661976, actor loss:0.030418699607253075, critic loss:0.04408863186836243
episode:3060, reward:0.30273986021677657, actor loss:-0.005556079559028149, critic loss:0.0056983111426234245
episode:3070, reward:0.28131519967317586, actor loss:-0.003642270341515541, critic loss:0.007357937283813953
episode:3080, reward:-0.019986748695373535, actor loss:-0.01655898429453373, critic loss:0.02751217409968376
episode:3090, reward:1.1950065704186759, actor loss:0.0406586155295372, critic loss:0.0593610480427742
episode:3100, reward:-0.02148070824146271, actor loss:-0.018918659538030624, critic loss:0.035398371517658234
episode:3110, reward:-0.021916000604629518, actor loss:-0.01647975668311119, critic loss:0.02610113099217415
episode:3120, reward:-0.02199999415874481, actor loss:-0.11210907995700836, critic loss:0.022110261023044586
episode:3130, reward:-0.021999869823455812, actor loss:-0.010466733947396278, critic loss:0.010641838423907757
episode:3140, reward:-0.02199997103214264, actor loss:-0.01356972474604845, critic loss:0.007941738702356815
episode:3150, reward:-0.02199999988079071, actor loss:-0.08246256411075592, critic loss:0.006717227399349213
episode:3160, reward:0.1006777486006419, actor loss:0.0007371032843366265, critic loss:0.00424565002322197
episode:3170, reward:-0.021999995589256287, actor loss:-0.0304071344435215, critic loss:0.005802410189062357
episode:3180, reward:-0.021999974966049194, actor loss:-0.013780402950942516, critic loss:0.004784257151186466
episode:3190, reward:4.033486652163646, actor loss:0.11620496213436127, critic loss:0.036299873143434525
episode:3200, reward:-0.02199998486042023, actor loss:-0.036243438720703125, critic loss:0.00439626257866621
episode:3210, reward:-0.022, actor loss:-0.0615454837679863, critic loss:0.0037103011272847652
episode:3220, reward:-0.022, actor loss:-0.0607563778758049, critic loss:0.0036671976558864117
episode:3230, reward:4.033828468946598, actor loss:0.08382665365934372, critic loss:0.035937149077653885
episode:3240, reward:4.034009095100544, actor loss:0.12871645390987396, critic loss:0.036343641579151154
episode:3250, reward:0.10066788188616435, actor loss:0.002006147289648652, critic loss:0.0036278616171330214
episode:3260, reward:0.10066672090689341, actor loss:0.0031922024209052324, critic loss:0.003725582268089056
episode:3270, reward:4.033382942704342, actor loss:0.17273108661174774, critic loss:0.036248330026865005
episode:3280, reward:4.033525738982343, actor loss:0.15606126189231873, critic loss:0.036593660712242126
episode:3290, reward:-0.02198408055305481, actor loss:-0.04156637564301491, critic loss:0.005779219325631857
episode:3300, reward:4.034954037217281, actor loss:0.1654328852891922, critic loss:0.03640506789088249
episode:3310, reward:-0.021999938249588014, actor loss:-0.04345035180449486, critic loss:0.0017762085190042853
episode:3320, reward:-0.02199999964237213, actor loss:-0.044313207268714905, critic loss:0.005579887889325619
episode:3330, reward:0.10066668717066449, actor loss:0.004171809181571007, critic loss:0.003457122016698122
episode:3340, reward:0.10066667262713117, actor loss:0.008808675222098827, critic loss:0.003254897892475128
episode:3350, reward:4.066754346756123, actor loss:0.18235480785369873, critic loss:0.03684384003281593
episode:3360, reward:-0.022, actor loss:-0.04691460356116295, critic loss:0.002290650038048625
episode:3370, reward:2.0020545558064864, actor loss:0.33245593309402466, critic loss:0.029522985219955444
episode:3380, reward:-0.02200245749950409, actor loss:-0.05304623767733574, critic loss:0.0016873745480552316
episode:3390, reward:-0.021999963998794555, actor loss:-0.01670261099934578, critic loss:0.000909867521841079
episode:3400, reward:0.2446302354335785, actor loss:0.032760996371507645, critic loss:0.0022163570392876863
episode:3410, reward:-0.02297893309593201, actor loss:-0.01189777348190546, critic loss:0.00045059178955852985
episode:3420, reward:-0.021999998688697814, actor loss:-0.019038934260606766, critic loss:0.00011297507444396615
episode:3430, reward:0.02495450468015191, actor loss:0.032540373504161835, critic loss:0.0028757164254784584
episode:3440, reward:-0.38289024353027346, actor loss:-0.2831013798713684, critic loss:0.0839710608124733
episode:3450, reward:-0.0952944391965866, actor loss:0.04897816851735115, critic loss:0.011235281825065613
episode:3460, reward:-4.08874474132061, actor loss:-0.9279751777648926, critic loss:2.4703876972198486
episode:3470, reward:-0.41358898162841795, actor loss:-0.06591407209634781, critic loss:0.002766302553936839
episode:3480, reward:-1.4219671630859376, actor loss:-0.7728432416915894, critic loss:1.0387499332427979
episode:3490, reward:-9.417783467301215, actor loss:-0.9319846034049988, critic loss:2.6887879371643066
episode:3500, reward:-23.390095548956083, actor loss:-0.984992504119873, critic loss:4.216491222381592
episode:3510, reward:-25.321078249939763, actor loss:-0.7865856885910034, critic loss:5.352734088897705
episode:3520, reward:-2.3676499938964843, actor loss:-1.055118441581726, critic loss:2.7714531421661377
episode:3530, reward:-7.202792498596991, actor loss:-0.7946329712867737, critic loss:3.095073938369751
episode:3540, reward:-9.053526169785345, actor loss:-1.0861760377883911, critic loss:3.7708282470703125
episode:3550, reward:-5.683935594885036, actor loss:-0.3495180010795593, critic loss:1.2783684730529785
episode:3560, reward:-14.16382949067005, actor loss:-1.0038341283798218, critic loss:4.1342973709106445
episode:3570, reward:-10.558220041919236, actor loss:-0.5583153963088989, critic loss:5.874876976013184
episode:3580, reward:-44.4777998768573, actor loss:-1.0065494775772095, critic loss:15.00957202911377
episode:3590, reward:-0.7434280395507813, actor loss:0.3307194113731384, critic loss:0.11811710894107819
episode:3600, reward:-3.4499380493164065, actor loss:-1.023611307144165, critic loss:5.415185451507568
episode:3610, reward:-7.581371459960938, actor loss:-1.0034741163253784, critic loss:40.99401092529297
episode:3620, reward:-1.7105561828613283, actor loss:-0.4916503429412842, critic loss:0.22704915702342987
episode:3630, reward:-28.862498528488963, actor loss:-1.011541485786438, critic loss:33.749088287353516
episode:3640, reward:-37.64585734400002, actor loss:-0.9804083108901978, critic loss:67.38871765136719
episode:3650, reward:-3.433599548339844, actor loss:-1.0037719011306763, critic loss:4.200770378112793
episode:3660, reward:-29.878339767456055, actor loss:-1.0051720142364502, critic loss:22.631397247314453
episode:3670, reward:-25.0504649896706, actor loss:-0.9997506141662598, critic loss:16.17957878112793
episode:3680, reward:-51.90176635742187, actor loss:-1.0211601257324219, critic loss:62.09197235107422
episode:3690, reward:-62.12686854395119, actor loss:-0.9797848463058472, critic loss:36.448001861572266
episode:3700, reward:-66.42425557454428, actor loss:-1.0052411556243896, critic loss:154.50173950195312
episode:3710, reward:-11.918522949218751, actor loss:-0.9681133031845093, critic loss:105.18338775634766
episode:3720, reward:-8.100868530273438, actor loss:-0.9940395355224609, critic loss:40.865657806396484
episode:3730, reward:-6.9033312988281255, actor loss:-1.0129289627075195, critic loss:26.49387550354004
episode:3740, reward:-121.25256607406187, actor loss:-0.9998908042907715, critic loss:274.5650939941406
